BedroomCount,LivingArea,Furnished,Fireplace,TerraceArea,GardenArea,Facades,SwimmingPool,EnergyConsumptionPerSqm,Latitude,Longitude,Condition#,KitchenType#,PropertySubType_Apartment_Block,PropertySubType_Bungalow,PropertySubType_Castle,PropertySubType_Chalet,PropertySubType_Country_Cottage,PropertySubType_Duplex,PropertySubType_Exceptional_Property,PropertySubType_Farmhouse,PropertySubType_Flat_Studio,PropertySubType_Ground_Floor,PropertySubType_House,PropertySubType_Kot,PropertySubType_Loft,PropertySubType_Manor_House,PropertySubType_Mansion,PropertySubType_Mixed_Use_Building,PropertySubType_Other_Property,PropertySubType_Penthouse,PropertySubType_Service_Flat,PropertySubType_Town_House,PropertySubType_Triplex,PropertySubType_Villa
5,254.0,0,0,0.0,1091.0,4,0,,50.5061703,4.8696359,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,719.0,0,1,0.0,758.0,2,0,617.0,50.4044244,4.5229078,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,49.0,0,0,10.0,0.0,3,0,310.0,49.5740641,5.8052557,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,78.0,0,0,27.0,0.0,,0,0.0,51.0408152,3.7410737,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,133.0,0,0,12.0,0.0,2,0,0.0,51.3242054,4.9528953,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,109.0,0,0,0.0,0.0,3,0,459.0,51.0649281,3.7610955,2.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,148.0,0,0,0.0,0.0,3,0,482.0,50.415176,4.1873475,1.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,135.0,0,0,0.0,420.0,3,0,194.0,51.2425193,4.5909372,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,130.0,0,0,0.0,73.0,2,0,,51.0618472,3.698541,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,320.0,0,0,0.0,0.0,,0,240.0,50.4906586,5.8651947,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,134.0,0,0,0.0,0.0,,0,108.0,51.2994591,3.0851004,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,293.0,0,0,94.0,3208.0,4,0,308.0,49.9780061,5.2600663,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,105.0,1,0,0.0,0.0,,0,130.0,51.2209681,2.908372,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,195.0,0,0,18.0,195.0,2,0,,51.2217467,4.2728391,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,120.0,0,0,8.0,0.0,2,0,55.0,51.164243,4.4543221,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,226.0,0,0,0.0,1578.0,4,0,393.0,51.2499978,4.9632569,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,52.0,0,0,0.0,0.0,,0,397.0,51.2295234,2.9183663,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,148.0,0,0,0.0,0.0,,0,172.0,50.9320448,4.4242101,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,185.0,0,0,0.0,196.0,,0,137.0,50.9750961,3.0895605,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,221.0,0,0,0.0,511.0,2,0,,50.6308324,4.7833533,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,175.0,0,0,0.0,0.0,,0,110.0,51.1221785,4.2080725,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,175.0,0,0,0.0,815.0,4,0,822.0,51.0251345,5.7265214,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,101.0,0,1,7.0,0.0,2,0,119.0,51.1978271,4.4044644,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3000.0,0,0,0.0,2495.0,4,0,,50.7118511,3.8348119,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,48.0,0,0,0.0,0.0,,0,73.0,51.2166669,2.8797936,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,706.0,0,0,0.0,0.0,4,0,545.0,50.7238908,4.2272531,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,278.0,0,1,0.0,0.0,2,0,156.0,51.1988741,4.4477791,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,118.0,0,0,12.0,0.0,2,0,388.0,51.2283873,4.4567127,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,178.0,0,0,0.0,956.0,4,0,349.0,51.0873856,5.2470082,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,122.0,0,0,0.0,208.0,3,0,319.0,50.74643,4.2655217,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,100.0,0,0,0.0,0.0,,0,,50.5805308,5.5029617,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,167.0,0,0,0.0,0.0,,0,,50.8795391,4.2218199,5.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,34.0,0,0,0.0,0.0,,0,161.0,51.1699988,2.7785614,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,125.0,0,0,70.0,327.0,2,0,402.0,50.3877885,4.4712563,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,403.0,0,0,25.0,990.0,4,0,254.0,50.5691967,5.5328582,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,138.0,0,0,50.0,0.0,3,0,,51.0512266,4.8813545,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,156.0,0,0,0.0,245.0,3,0,635.0,50.8480193,2.7287603,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,150.0,0,0,0.0,234.0,2,0,362.0,51.3467323,4.3280836,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,183.0,0,0,20.0,0.0,3,0,142.0,51.2971862,4.5182333,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,140.0,0,0,22.0,0.0,,0,191.0,50.8410514,4.3303574,5.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,187.0,0,0,18.0,321.0,,0,0.0,50.9980948,4.987036,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,210.0,0,0,0.0,812.0,2,0,401.0,50.230008,5.340307,1.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,77.0,0,0,0.0,0.0,2,0,160.0,51.3155533,3.1397019,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,96.0,0,1,10.0,0.0,4,0,,50.8684611,4.0789709,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,129.0,0,0,10.0,0.0,2,0,109.0,51.315197,4.9477979,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,33.0,0,0,0.0,0.0,,0,137.0,51.2249469,4.4093831,3.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,344.0,0,0,0.0,0.0,,0,223.0,51.0346519,3.7204443,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,120.0,0,1,0.0,367.0,3,0,292.0,50.4807914,4.5431385,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,208.0,0,0,10.0,385.0,3,0,532.0,50.6996182,5.2580068,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,150.0,0,0,0.0,470.0,3,0,248.0,51.2060117,4.0347041,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,116.0,0,0,0.0,0.0,,0,195.0,50.3951994,5.9287529,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,73.0,0,1,10.0,0.0,2,0,136.0,50.9000409,4.3845646,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,85.0,0,0,5.0,0.0,,0,997.0,50.9457546,4.0403188,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,104.0,0,0,0.0,0.0,3,0,91.0,51.3388055,3.2752007,5.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,174.0,0,1,18.0,345.0,3,0,460.0,51.0347953,4.3557431,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,103.0,0,0,35.0,0.0,,0,,51.0361278,5.725841,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,125.0,0,0,0.0,0.0,,0,185.0,51.10385,2.61898,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,70.0,0,0,0.0,0.0,,0,,50.8756275,4.2840468,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,194.0,0,0,0.0,528.0,4,0,,50.837729,4.1652932,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,136.0,0,0,39.0,591.0,3,0,226.0,50.6532865,5.5459201,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,156.0,0,0,0.0,197.0,3,0,,50.7598288,3.176389,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,30.0,0,0,3.0,0.0,,0,173.0,51.232938,2.9133578,3.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,97.0,0,0,0.0,94.0,3,0,803.0,50.850624,3.30872,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,175.0,0,0,0.0,700.0,2,0,1056.0,51.1347431,4.4698778,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,94.0,0,0,12.0,0.0,,0,240.0,50.8496757,4.428543,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,213.0,0,0,0.0,512.0,2,0,,51.2538499,4.0890851,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,95.0,0,0,17.0,0.0,,0,,50.9359866,5.3356394,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,130.0,0,0,12.0,130.0,3,0,643.0,50.5789265,5.3982541,1.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,122.0,0,0,0.0,113.0,,0,90.0,50.4091201,4.3576648,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,86.0,0,0,0.0,0.0,,0,323.0,51.1167012,2.6235924,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,129.0,0,0,0.0,0.0,,0,154.0,50.9273772,5.3354427,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,100.0,0,0,0.0,252.0,2,0,248.0,50.9812265,2.7500747,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,169.0,0,0,0.0,521.0,3,0,331.0,50.4243647,5.5333713,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,129.0,0,0,0.0,94.0,2,0,459.0,51.0632473,3.7086991,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,104.0,0,1,0.0,0.0,,0,,50.7316688,4.2449559,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,63.0,0,0,59.0,0.0,,0,200.0,51.2258262,2.922767,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,115.0,0,0,9.0,0.0,2,0,112.0,50.8710337,4.3059547,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,78.0,0,0,0.0,0.0,,0,263.0,51.2156177,2.9069428,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,230.0,0,1,25.0,0.0,,0,,50.8085154,4.324247,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,165.0,0,0,0.0,90.0,,0,751.0,50.9062402,3.5283773,1.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,277.0,0,1,1.0,1830.0,4,0,,51.2550512,4.5151048,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,59.0,0,0,6.0,0.0,,0,334.0,51.0949103,2.568748,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,178.0,0,1,0.0,243.0,3,0,543.0,51.188203,3.2396521,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,44.0,0,0,15.0,0.0,2,0,331.0,50.5953511,5.8697239,3.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,122.0,0,0,0.0,160.0,,0,614.0,51.0879586,4.1530463,1.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,188.0,0,0,0.0,271.0,3,0,,50.911823,3.6511965,5.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,700.0,0,0,0.0,7999.0,4,0,477.0,50.7880003,3.2442326,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,200.0,0,0,0.0,0.0,2,0,749.0,50.7406279,5.6976507,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,146.0,0,0,20.0,194.0,2,0,333.0,50.5963569,5.8597027,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,137.0,0,1,0.0,230.0,,0,298.0,51.2871257,4.4355074,4.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,235.0,0,0,68.0,0.0,2,0,40.0,50.8375487,4.4093515,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,112.0,0,0,0.0,0.0,2,0,134.0,51.2182396,4.4051985,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,146.0,0,0,0.0,428.0,3,0,,50.9807981,3.8422428,5.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,314.0,0,0,0.0,440.0,,0,255.0,51.2015664,3.2027569,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,125.0,0,0,4.0,0.0,3,0,302.0,51.3441391,3.278727,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,80.0,0,0,0.0,0.0,,0,222.0,51.2131273,2.8964992,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,229.0,0,0,0.0,372.0,3,0,,50.7864391,3.9799844,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,165.0,0,0,33.0,349.0,3,0,190.0,51.0473549,4.3260653,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,172.0,0,0,12.0,152.0,2,0,,51.2569249,4.0898729,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,155.0,0,0,0.0,962.0,4,0,507.0,50.7199626,5.3709469,3.0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,291.0,0,0,0.0,1607.0,,0,429.0,50.7759182,3.3014439,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,109.0,0,0,11.0,95.0,2,0,93.0,50.8110613,4.9301349,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,160.0,0,0,0.0,198.0,1,0,,51.2488898,4.4337404,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,69.0,0,0,0.0,0.0,2,0,265.0,51.1955838,4.4105789,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,226.0,0,0,0.0,3667.0,4,0,580.0,50.9499562,3.447891,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,450.0,0,0,70.0,638.0,2,0,289.0,51.1366196,4.4417079,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,140.0,0,0,13.0,121.0,2,0,190.0,50.8456733,4.3027764,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,178.0,0,0,0.0,595.0,,0,,50.9354216,3.3036281,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,176.0,0,0,0.0,158.0,2,0,451.0,50.8687047,4.3307151,2.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,100.0,0,0,22.0,0.0,2,0,,50.6554758,5.6130128,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1200.0,0,0,60.0,400.0,2,0,158.0,50.849079,4.3406877,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,126.0,0,0,0.0,0.0,4,0,132.0,50.8753606,4.3207126,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,143.0,0,1,0.0,908.0,4,0,596.0,51.0894643,5.0663747,1.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,300.0,0,0,0.0,1331.0,4,0,148.0,50.2303326,5.5056766,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,89.0,0,1,0.0,0.0,2,0,231.0,51.1542531,5.3963507,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,183.0,0,0,22.0,0.0,,0,108.0,50.774365,5.4683482,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,110.0,1,0,32.0,0.0,4,0,186.0,50.9695497,4.1923263,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,132.0,0,0,0.0,127.0,,0,304.0,51.0383906,4.4345067,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,81.0,0,0,0.0,0.0,2,0,202.0,50.921118,3.2024967,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,98.0,0,0,8.0,0.0,2,0,70.0,50.8413882,4.4600082,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,52.0,0,0,0.0,0.0,,0,505.0,49.6838878,5.8124115,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,110.0,0,0,0.0,0.0,,0,,50.9239361,3.4504587,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,106.0,0,0,0.0,121.0,2,0,351.0,51.0545339,3.7703627,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,118.0,0,0,50.0,0.0,3,0,81.0,50.9979011,5.5063715,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,96.0,0,0,25.0,0.0,,0,,51.1003622,2.5934089,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,63.0,1,0,0.0,0.0,2,0,164.0,50.163999,5.2561774,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,97.0,0,0,34.0,0.0,2,0,,51.3237579,5.0875941,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,209.0,0,0,0.0,0.0,2,0,136.0,50.9394698,5.1669479,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,122.0,0,0,10.0,0.0,,0,,51.0798852,4.402763,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,229.0,0,1,0.0,1750.0,4,0,295.0,51.3186769,4.898687,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,99.0,0,0,0.0,55.0,2,0,410.0,51.2238812,4.4263138,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,125.0,0,0,0.0,0.0,,0,106.0,51.2193462,4.4254566,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,420.0,0,0,0.0,1640.0,4,0,166.0,51.2721143,5.4746331,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,142.0,0,0,0.0,645.0,4,0,187.0,51.1138861,3.721677,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,125.0,0,1,0.0,456.0,3,0,,50.813092,3.4084356,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,158.0,0,0,0.0,244.0,2,0,194.0,51.1479565,2.7533206,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,85.0,0,0,0.0,0.0,,0,,51.2065403,3.4479738,5.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,152.0,0,1,0.0,370.0,3,0,305.0,50.8011255,5.3533283,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,195.0,0,0,0.0,454.0,,0,0.0,51.0768499,3.1711318,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,299.0,0,0,0.0,95.0,,0,311.0,51.0471266,3.7175104,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,250.0,0,1,150.0,800.0,4,0,,50.4198795,4.5773713,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,223.0,0,0,42.0,371.0,3,0,343.0,51.1603938,4.4265798,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,201.0,0,1,28.0,473.0,3,0,203.0,51.261236,4.1045621,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,434.0,0,1,0.0,0.0,2,0,94.0,50.9143521,4.3079557,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75.0,0,0,29.0,0.0,2,0,,51.1711361,4.4354975,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,75.0,0,1,10.0,0.0,2,0,256.0,50.587387,4.310563,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,191.0,0,0,0.0,569.0,3,0,6.0,51.0615246,4.6821523,5.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,495.0,0,0,0.0,1750.0,4,1,202.0,50.911569,5.4109794,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,176.0,0,1,0.0,95.0,2,0,,50.7382895,4.2331555,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,175.0,0,0,0.0,452.0,,0,,50.9009514,3.6577461,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,33.0,0,0,0.0,0.0,2,0,,50.8356017,4.4048409,3.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,270.0,0,0,0.0,4341.0,,0,215.0,51.0537681,3.283946,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,42.0,1,0,0.0,0.0,,0,189.0,50.8459162,4.3838794,3.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,103.0,0,0,0.0,0.0,3,0,198.0,51.1111115,4.3641754,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,142.0,0,0,0.0,504.0,,0,777.0,50.8410116,3.4712827,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,82.0,0,0,42.0,0.0,2,0,,51.119965,2.6341759,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,509.0,0,0,0.0,4679.0,,1,399.0,51.0119539,3.11488,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
